"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
49918,656,76,2085,"observational",NA,NA,NA,51120,6.2,"SE",0.23,4,"stomatal_slope.BB",NA,-88.202,40.0637,TRUE,FALSE,6.2,0.23
26366,318,496,969,"observational",1982-07-25 00:00:00,"00:00:00",NA,35796,11.7909315603845,"SE",0.558313197298494,10,"LMA",7,-149.566667,68.633333,TRUE,FALSE,0.085,0.004
37233,391,603,1240,"Observational",1993-07-15 00:00:00,"00:00:00",NA,35796,12.28,"",NA,1,"SLA",7,-105.61,40.06,TRUE,FALSE,12.28,NA
37236,391,603,1240,"Observational",1993-07-15 00:00:00,"00:00:00",NA,36606,12.3,"",NA,1,"SLA",7,-105.61,40.06,TRUE,FALSE,12.3,NA
37582,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,51120,10.4283,"SE",0.480286731026373,10,"SLA",6,NA,NA,TRUE,NA,10.4283,0.480286731026373
37603,381,602,1220,"observational",2010-08-01 00:00:00,"00:00:00",NA,51120,12.9982,"SE",3.6407513949733,2,"SLA",8,NA,NA,TRUE,NA,12.9982,3.6407513949733
37624,381,602,1220,"observational",2010-09-01 00:00:00,"00:00:00",NA,51120,12.9118,"SE",1.868,1,"SLA",9,NA,NA,TRUE,NA,12.9118,1.868
38101,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",310,51193,12.36,"SE",0.1,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.36,0.1
38102,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",311,51193,12.16,"SE",0.091,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.16,0.091
38103,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",312,51193,12.63,"SE",0.06,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.63,0.06
38104,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",313,51193,11.52,"SE",0.129,20,"SLA",8,-76.07,42.47,TRUE,FALSE,11.52,0.129
38105,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",314,51193,13.49,"SE",0.068,20,"SLA",8,-76.07,42.47,TRUE,FALSE,13.49,0.068
38106,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",315,51193,12.04,"SE",0.131,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.04,0.131
38107,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",316,51193,13.59,"SE",0.064,20,"SLA",8,-76.07,42.47,TRUE,FALSE,13.59,0.064
